OSC2011,HU001,year,id,v5,v6,v7,v8,v9,v10,v11,family,v15,v14,Nfamily,v16,v17,v18,v19,v20,house,v22,v23,v24,v25,age,v27,v28,v29,v30,v31,Income,v33,v34,v35,v36,v37,v38,consumme,shokuryou,juukyo,kounetu,kagu,hihuku,hoken,koutsu,kyouiku,goraku,other,v50,v51,v52,v53,v54,v55
OSC02011,00000HU001,2004,2993,1,1,1,1,0,0,3,1,1,1,4,1,1,1,15,1,1,1,1939,99999,1,7,1,1,5,2,9211.4796,581.1,584124.7261,324617.2972,203703.5068,55803.92215,584124.7261,242356.4427,223663.6857,70703.28336,5489.74747,19469.48196,5024.90558,8163.40955,7490.47104,31518.54087,11206.72584,28846.53184,35750.58819,18692.75694,267971.823,73796.4604,3008.25014,280.6,971.7
OSC02011,00000HU001,2004,2994,1,1,1,1,0,0,3,1,1,1,4,2,1,2,5,2,1,1,1986,99999,1,7,1,1,4,1,6658.1343,589.6,663209.2796,392573.326,208998.1226,61637.83101,663209.2796,309529.1011,275859.5146,65273.04769,29546.72731,17556.37455,14402.57456,16072.42152,6423.38217,31640.11708,19372.29612,28002.5521,47570.02149,33669.58646,308109.0422,45571.13636,1728.4643,414,999.2
OSC02011,00000HU001,2004,2995,1,1,1,1,0,0,3,1,3,0,2,0,6,1,8,1,1,1,1974,99999,1,13,3,99999,99999,5,4664.7345,276.2,328744.3891,105344.3323,189543.5679,33856.4889,328744.3891,183478.7005,171904.7092,45551.04061,5561.67077,16544.61859,10927.2819,5867.4611,11364.09638,28005.3727,0,17727.50717,30355.66,11573.99128,119549.1242,25716.56439,7067.21128,1886.6,114.4
OSC02011,00000HU001,2004,2996,1,1,1,1,0,0,3,1,2,0,4,3,7,1,19,1,1,1,99999,99999,1,11,1,2,1,4,4675.9902,464.9,0,0,0,0,201818.4386,189893.4987,189893.4987,61923.01115,7916.13333,21951.19746,3021.01375,4731.13682,5314.36588,26610.44284,13422.26257,17509.19862,27494.73624,0,11924.93988,0,3454.20924,797.2,194.1
OSC02011,00000HU001,2004,2997,1,1,1,1,0,0,3,1,1,0,4,2,1,1,10,1,1,1,1985,99999,1,9,1,1,2,2,4976.9192,558,778128.2029,405840.1659,307232.8027,65055.23436,778128.2029,351281.5716,296893.0195,87554.04716,7930.67316,17364.47478,9315.66619,14973.82855,19232.41936,49920.22404,18318.5053,28838.26841,43444.91253,54388.55207,357126.8593,69719.77205,199.5,303.9,944.8
OSC02011,00000HU001,2004,2998,1,1,1,1,0,0,3,1,3,0,3,1,1,1,12,1,1,3,1931,99999,1,13,3,99999,99999,5,4220.7334,518.1,709070.1231,272627.7025,357816.2574,78626.16317,709070.1231,335157.495,301493.4279,71644.58527,26404.30013,22817.69729,9016.08168,7849.52784,34319.57201,26426.40722,0,29062.59321,73952.66326,33664.06709,303632.1177,70280.5104,6880.41363,2125.2,13.8
OSC02011,00000HU001,2004,2999,1,1,1,0,99999,99999,3,1,3,1,2,0,5,2,4,2,2,99999,99999,1999,1,16,3,99999,99999,5,5639.8313,208.7,161948.3789,45985.55409,76358.19505,39604.6297,161948.3789,114307.9069,110100.5325,40637.79316,9186.97594,13213.12106,6345.19439,2525.30576,6953.2705,10706.80509,0,9154.98479,11377.08179,4207.37446,28316.07023,19324.40168,3454.30079,141.4,0
OSC02011,00000HU001,2004,3000,0,1,1,1,0,0,2,1,3,0,2,0,6,1,10,1,1,1,1982,99999,1,13,3,99999,99999,5,3507.3876,202.1,295292.3009,97207.14406,156836.4265,41248.73034,295292.3009,168817.8105,153444.534,44222.42284,8688.14269,19313.68664,4503.89991,5013.13136,4705.49665,11820.11683,0,15478.11239,39699.52472,15373.27652,80365.50203,46108.98829,3673.40696,947.8,6.6
OSC02011,00000HU001,2004,3001,1,1,1,1,0,0,3,1,3,0,2,1,6,1,12,1,1,1,1933,99999,1,14,3,99999,99999,5,4618.2636,338.4,392910.3101,104233.0489,226043.1333,62634.1279,392910.3101,195895.0829,173737.7074,52700.5598,5073.085,15447.05891,3246.50023,5085.51349,13746.6975,21677.5926,0,19051.94807,37708.75175,22157.37556,148349.3511,48665.87611,5435.03929,866.2,150.7
OSC02011,00000HU001,2004,3002,1,1,1,1,0,0,3,1,1,0,5,1,1,1,12,1,1,1,1936,99999,1,9,1,1,4,2,4672.1269,800.6,940407.7893,511730.0532,363107.7108,65570.0254,940407.7893,380027.0515,308003.1322,81317.6396,10927.26667,26059.10413,8571.0181,7496.75754,12389.74846,47799.1896,19859.80632,28078.03751,65504.56428,72023.9193,492770.9929,67609.74491,9352.77807,916.5,1127
OSC02011,00000HU001,2004,3003,1,1,1,1,0,0,3,1,3,0,2,0,5,1,3,1,1,1,99999,99999,1,16,3,99999,99999,5,5237.4173,375.8,626872.0395,223383.5546,319734.0099,83754.47502,626872.0395,286033.9718,268572.7724,68155.34362,14289.28675,18715.59148,9236.29927,9802.73233,20505.77697,24548.90765,0,43015.60297,60303.23141,17461.19934,258318.1281,82519.93959,4218.85746,1812.5,56.7
OSC02011,00000HU001,2004,3004,1,1,1,1,0,0,3,1,3,0,2,0,3,1,9,1,1,1,1969,99999,1,15,3,99999,99999,5,4294.2012,281.7,388550.2451,159095.2613,180809.3135,48645.67032,388550.2451,185202.9241,169838.1293,51149.44979,4369.45619,15986.3967,8441.98491,5341.27095,9656.25615,13141.81313,0,19149.69994,42601.80156,15364.79481,167140.15,36207.17098,17702.97643,606.6,50
OSC02011,00000HU001,2004,3005,1,1,1,1,0,0,3,1,1,1,3,1,1,2,10,1,1,1,1926,99999,1,7,1,1,5,1,7021.3408,789.6,938602.9688,484264.7822,393847.2584,60490.9282,938602.9688,461246.7663,394954.1021,66589.34299,40259.05107,17866.67354,37078.12731,12109.43934,14924.6497,81386.95351,10353.62335,33824.84909,80561.39216,66292.6642,413113.9464,64242.25615,4044.89241,728.4,882
OSC02011,00000HU001,2004,3006,1,1,1,0,99999,99999,3,1,3,1,2,0,2,1,7,1,1,1,1985,99999,1,17,3,99999,99999,5,9548.0917,300.9,153718.6921,27295.20635,107260.9764,19162.50938,153718.6921,114031.4579,107128.2012,40570.71375,6386.66667,16179.03635,1973.67724,2782.0596,3056.37181,7046.64064,622.76827,8796.01278,19714.2541,6903.25668,21018.49868,18668.73551,5648.26354,368.6,450
OSC02011,00000HU001,2004,3007,1,1,1,1,0,0,3,1,3,0,2,0,6,2,5,2,2,99999,99999,99999,1,15,3,99999,99999,5,5678.2852,218.9,269442.4033,64250.0972,146394.5812,58797.72499,269442.4033,143546.6124,133421.7735,44669.39753,14327.31158,13761.92397,7299.25162,5395.53243,8197.35542,8810.74038,0,8350.69552,22609.56503,10124.8389,76452.54551,49443.24546,1610.56176,766.4,0
OSC02011,00000HU001,2004,3008,1,1,1,1,0,0,3,1,1,1,3,2,1,1,8,1,1,1,1979,99999,1,14,1,1,2,2,5812.2386,769.2,1161888.881,514380.3766,497351.0253,150157.4788,1161888.881,570186.8131,484041.1889,82997.07311,68659.86864,20211.8346,14934.58342,14036.46609,18562.23178,85701.98975,23624.26905,44649.84531,110663.0271,86145.62417,424572.0759,167129.9918,4624.67924,1130.1,579.8
OSC02011,00000HU001,2004,3009,1,1,1,1,0,0,3,1,2,1,3,2,1,2,18,1,1,1,1931,99999,1,12,1,2,1,4,7066.5503,793.7,0,0,0,0,386567.4244,353789.7732,353789.7732,98397.09854,25066.34775,23196.31483,9303.80366,14019.21918,9939.39504,51625.96668,8654.36166,43054.62943,70532.63642,0,32777.65122,0,8181.24366,1862.1,100.3
OSC02011,00000HU001,2004,3010,1,1,1,1,0,0,3,1,1,0,4,3,1,1,19,1,1,1,1926,99999,1,12,1,3,99999,3,5319.7316,1098.9,1495420.69,707405.9624,676431.9154,111582.812,1495420.69,677643.9496,543565.5259,99754.82128,3386.98784,24716.50549,15906.35138,16219.91418,26392.97238,98915.5712,28369.88026,40934.18455,188968.3373,134078.4238,720719.0585,97057.68167,9669.22239,911.3,1355.8
OSC02011,00000HU001,2004,3011,1,1,1,1,0,0,3,1,1,0,5,2,1,2,19,1,1,1,1937,99999,1,11,1,3,99999,3,4833.847,1394.2,1822087.665,873926.998,644026.3292,304134.338,1822087.665,771782.912,606492.7042,122502.3342,28312.43496,30839.6753,20507.299,38917.91261,12029.73644,91542.44417,51063.9585,55007.12202,155769.7869,165290.2078,750754.5074,299550.2458,9870.94972,1991.3,898.5
OSC02011,00000HU001,2004,3012,1,1,1,1,0,0,3,1,2,0,4,4,1,1,17,1,1,1,1941,99999,1,11,1,2,1,4,4937.9426,626.7,0,0,0,0,268898.1207,221531.0874,221531.0874,70627.67792,6948.27691,19987.55251,6711.87798,8942.3523,6439.81088,37081.84852,773.78556,18726.75688,45291.14789,0,47367.03333,0,7861.45022,543.6,1279.6
OSC02011,00000HU001,2004,3013,1,1,1,1,0,0,3,1,3,1,4,2,1,1,7,1,1,1,1980,99999,1,15,3,99999,99999,5,5426.5379,1226.57143,2103278.613,706643.2466,1106735.39,289899.9761,2103278.613,963249.8352,833735.0629,127597.794,44024.56768,33912.36096,18112.51482,35621.24777,24624.87656,127404.9937,9755.44434,133633.6709,279047.5922,129514.7723,874204.1092,265824.6682,8838.75535,5311.57143,267.64286
OSC02011,00000HU001,2004,3014,1,1,1,1,0,0,3,1,1,0,3,2,1,1,8,1,2,99999,99999,1999,1,7,1,1,1,1,3773.8254,682.7,905299.1381,521434.1451,284638.2392,99226.75382,905299.1381,360541.1161,274713.5066,69068.72918,8165.85485,16991.05504,7354.60382,8330.94744,9740.15638,40097.55877,21525.72209,12039.3205,81399.55853,85827.60949,429980.6749,114777.3471,3774.92844,1429.4,680.9
OSC02011,00000HU001,2004,3015,1,1,1,1,0,0,3,1,2,1,6,4,1,1,19,1,2,99999,99999,99999,1,17,1,2,1,4,8384.7227,1145,0,0,0,0,502407.3804,438438.2804,438438.2804,103081.6207,15521.59979,34544.92228,10116.92004,21890.0704,18975.25241,53695.37854,56064.24592,48689.8664,75858.40394,0,63969.1,0,9059.48764,2313.3,1237.5
OSC02011,00000HU001,2004,3016,1,1,1,1,0,0,3,1,1,1,2,1,7,2,5,2,1,1,1932,99999,1,11,1,1,3,2,6493.9296,600.4,930317.0673,460005.6046,396383.2149,73928.24777,930317.0673,344407.9632,276727.5069,59390.52512,19019.77816,13516.89682,3719.51441,7142.22247,6955.53312,53285.44094,0,37728.04141,75969.55449,67680.45627,492067.5925,93841.51156,5301.83844,607.8,598
OSC02011,00000HU001,2004,3017,1,1,1,1,0,0,3,1,1,1,2,1,7,1,5,1,1,1,1937,99999,1,6,1,1,5,1,6130.7232,518.8,519487.1727,307936.2768,151120.9955,60429.9004,519487.1727,257571.1331,225966.5605,54463.83053,17667.10383,14176.9885,15014.5808,11497.17867,9252.58272,29282.72585,0,19975.55404,54636.01553,31604.57263,215625.5179,46290.52166,11000.32165,1154,277.7
OSC02011,00000HU001,2004,3018,1,1,1,1,0,0,3,1,1,0,3,1,1,1,9,1,1,1,1932,99999,1,11,1,1,5,2,5057.7793,812.5,940965.0334,512712.1884,375848.9712,52403.87372,940965.0334,407943.1656,325611.9663,64913.96228,7707.06632,18156.35109,13828.12477,16560.22589,7850.96154,45875.49527,9275.52942,35422.11973,106022.13,82331.19932,485568.7069,47453.16081,11243.00498,1340.5,556.4
OSC02011,00000HU001,2004,3019,1,1,1,0,99999,99999,3,1,1,1,2,2,1,1,19,1,2,99999,99999,2003,2,12,2,1,3,1,7057.8601,389.4,356325.6783,190249.686,121613.0295,44462.9629,356325.6783,200216.9575,180893.6683,48911.42897,18183.02115,12458.88053,4584.23818,9983.14845,9295.15076,19925.80324,884.86667,13366.84936,43300.28098,19323.2892,107356.0617,48752.65918,2974.12053,1055,2.5
OSC02011,00000HU001,2004,3020,1,1,1,1,0,0,3,1,2,1,4,3,1,1,19,1,1,1,1973,99999,1,14,1,2,1,4,6493.9296,957.3,0,0,0,0,509267.1078,473723.2678,473723.2678,115150.458,15434.98787,28163.51857,8989.60313,27186.70847,18337.93239,45997.42333,62664.08931,60147.79159,91650.75517,0,35543.84,0,5864.14603,1135.4,841.7
OSC02011,00000HU001,2004,3021,1,1,1,1,0,0,3,1,1,1,3,2,1,1,7,1,1,1,1931,99999,1,10,1,3,99999,3,6903.5803,1234.4,1618034.106,828046.217,617376.0385,172611.8505,1618034.106,657965.6464,499921.4397,96392.47955,14230.19966,19815.75934,14214.21081,30773.20196,14275.33952,44227.11041,35028.32708,55205.76023,175759.0511,158044.2068,818514.6816,141553.7779,12809.3693,2468.1,531.4
OSC02011,00000HU001,2004,3022,1,1,1,1,0,0,3,1,1,0,2,2,7,1,6,1,2,99999,99999,2003,1,10,1,3,99999,3,3681.0875,862.5,1003362.253,555523.7818,329659.0633,118179.4082,1003362.253,398985.9603,305409.7457,67753.92337,32929.44707,16616.32613,11252.1752,15505.65219,10063.45379,37490.50506,4200,28644.71669,80953.54625,93576.21455,484767.8819,119608.411,6317.98365,2010.9,275.5
OSC02011,00000HU001,2004,3023,1,1,1,1,0,0,3,1,1,1,2,2,7,2,2,2,2,99999,99999,1999,1,12,1,1,3,1,10974.8107,326.9,321374.1454,163655.5868,103264.2178,54454.34081,321374.1454,190557.0369,181270.7449,50434.1434,39654.41834,13298.99955,2733.4954,6174.44274,2860.60212,28548.21246,2018.12142,9039.98373,26508.32576,9286.29202,72029.17675,58787.93178,3345.8719,456.3,8.6
OSC02011,00000HU001,2004,3024,1,1,1,1,0,0,3,1,1,0,3,1,1,1,10,1,1,1,1933,99999,1,10,1,1,5,1,5095.7994,607.7,828827.7413,437627.1833,343038.8876,48161.67045,828827.7413,351417.1388,278946.1768,64999.21635,8691.44046,18032.41087,8019.57966,10568.93371,9813.97955,33184.26781,22164.3985,19967.5776,83504.37229,72470.96201,433616.441,43794.16151,12012.9365,912.8,454.6
OSC02011,00000HU001,2004,3025,1,1,1,1,0,1,3,1,3,0,2,0,6,1,10,1,1,1,1970,99999,1,16,3,99999,99999,5,4532.9181,294.7,387387.717,194058.5993,156129.8529,37199.2648,387387.717,178150.2153,161330.209,55230.86945,6846.03736,15342.6438,6292.49641,4686.20764,11868.26865,12249.76281,0,13796.32442,35017.59847,16820.00631,177826.0446,31411.45709,4035.85434,951.8,7.2
OSC02011,00000HU001,2004,3026,1,1,1,1,0,0,3,1,3,0,2,0,5,2,10,1,1,1,1979,99999,1,14,3,99999,99999,5,4294.2012,322.4,435768.072,170614.875,221246.8469,43906.35014,435768.072,204016.957,187290.3422,53214.7068,12307.80057,18233.13446,5563.60767,6926.58984,15705.70994,13963.50811,0,11960.90063,49414.38417,16726.61477,187006.1161,44744.99897,4536.52495,1962.5,42.5
OSC02011,00000HU001,2004,3027,1,1,1,1,0,0,3,1,3,0,2,0,6,1,15,1,1,1,1973,99999,1,13,3,99999,99999,5,5843.6364,402.4,502129.3252,185385.8752,258512.8876,58230.5623,502129.3252,237378.668,203908.519,52922.06284,10046.02564,18074.87465,5677.59006,5695.26919,8682.66095,20103.0778,0,25885.91981,56821.03802,33470.14902,208336.2541,56414.40304,5249.04281,2526.1,249.2
OSC02011,00000HU001,2004,3028,1,1,1,1,0,0,3,1,1,1,2,1,6,1,7,1,1,3,1968,99999,1,15,2,1,4,1,8239.1332,326.9,364106.3406,210257.8319,94711.68302,59136.82573,364106.3406,163762.0321,148742.296,47517.83396,16880.46606,16415.22568,6649.82111,5658.50188,3247.12521,17519.8271,1141.36256,11148.28212,22563.85031,15019.73608,133200.9608,67143.34777,2503.46462,550.6,249
OSC02011,00000HU001,2004,3029,1,1,1,0,99999,99999,3,1,1,0,3,1,1,1,1,2,2,99999,99999,2004,1,7,1,1,3,1,4787.4781,435.7,520897.5877,308101.6603,177577.3389,35218.58862,520897.5877,220567.2146,171343.1011,45052.30888,14062.44443,13851.8911,8564.40328,5718.43044,4660.85612,23871.73248,1803.08997,14475.14243,39282.80198,49224.11346,236903.2029,63427.17031,7689.96579,459.5,369.4
OSC02011,00000HU001,2004,3030,1,1,1,1,0,0,3,1,1,0,4,3,1,1,16,1,1,1,1978,99999,1,12,1,1,3,1,4872.8237,634.5,921290.3192,512381.2195,365346.039,43563.06071,921290.3192,419815.041,336602.7401,78451.21864,16838.98589,18216.87831,5704.26301,10510.41775,11467.80962,43397.74455,23220.1273,58300.03267,70495.26239,83212.30087,457945.1171,43530.1611,8947.2842,974.1,407.5
OSC02011,00000HU001,2004,3031,1,1,1,1,0,0,3,1,1,1,5,2,1,2,6,2,1,1,1932,99999,1,9,1,3,99999,3,5075.9009,917.6,1264884.788,627648.0037,539917.7131,97319.07102,1264884.788,503104.9745,397639.392,88893.44765,6590.14664,21718.17015,8559.94463,16993.77545,14766.92183,49711.66655,65612.66556,31258.98426,93533.66928,105465.5825,658182.97,103596.8433,5972.2221,1327.9,1192.3
OSC02011,00000HU001,2004,3032,1,1,1,1,0,0,3,1,3,0,3,0,1,1,13,1,1,1,1940,99999,1,13,3,99999,99999,5,4794.8704,669.1,1001938.227,315906.6971,589988.4951,96043.03474,1001938.227,489440.9647,457873.3699,57223.24298,81759.32915,23218.3621,19303.45795,11608.19701,15288.72981,31430.83235,0,49301.30803,168739.9106,31567.59474,387120.8002,125376.462,11741.63344,2900.8,115
OSC02011,00000HU001,2004,3033,0,1,1,1,0,0,2,1,1,1,2,1,6,1,11,1,1,1,1973,99999,1,13,1,1,3,2,5075.9009,813.4,1099981.281,558879.2563,459044.4966,82057.52776,1099981.281,501750.9834,395745.6946,78577.787,13279.88532,16595.36528,13997.77119,22033.95344,16314.82774,92489.32562,0,41756.56258,100700.2164,106005.2888,535845.0396,62385.25775,9843.24841,1920.6,632.4
OSC02011,00000HU001,2004,3034,1,1,1,1,0,0,3,1,2,0,4,1,1,1,15,1,1,1,1982,99999,1,9,1,2,1,4,5319.7316,720.1,0,0,0,0,170817.53,170817.53,170817.53,68358.13201,5359.82353,22859.65811,5455.71994,5173.53537,4386.87418,24043.39034,1275.0732,12516.21425,21389.10911,0,0,0,8034.60146,1614.5,565.8
OSC02011,00000HU001,2004,3035,1,1,1,1,0,0,3,1,1,0,4,3,1,1,7,1,1,1,1979,99999,1,11,1,1,2,1,4745.5946,414.9,515658.1146,275530.3656,180188.1492,59939.59981,515658.1146,252784.9775,227601.9561,55648.51892,22425.9196,18021.80376,4698.8165,6829.88627,6556.8237,30320.66908,24233.32046,20793.16841,38073.02935,25183.02149,203502.4468,59370.69032,1665.63397,527.7,440.8
OSC02011,00000HU001,2004,3036,1,1,1,1,1,0,3,1,3,0,3,1,1,1,12,1,1,2,1980,99999,1,11,4,99999,99999,5,4756.8503,584.7,903116.2766,272746.6121,524147.1581,106222.5064,903116.2766,457915.1079,415913.5858,83837.97739,35416.96211,23679.55102,33054.79246,14527.98898,29830.28547,37424.1614,1526.46667,51823.7438,104791.6565,42001.52216,334830.1708,110370.9979,7881.49247,3169,92.9
OSC02011,00000HU001,2004,3037,0,0,1,1,0,0,1,1,3,0,4,1,1,1,15,1,1,1,1977,99999,1,14,3,99999,99999,5,4086.0101,329.7,282963.7039,53182.99885,195929.5001,33851.20494,282963.7039,175271.5531,150088.4034,53544.89295,4399.46667,20417.30528,5173.14698,3564.28688,8527.46493,18648.47694,3800.16481,11450.69054,20562.50744,25183.14971,70893.9829,36798.1679,3190.90341,481.9,255.7
OSC02011,00000HU001,2004,3038,1,1,1,1,0,0,3,1,3,0,2,1,6,1,9,1,1,1,1979,99999,1,14,3,99999,99999,5,4752.987,345.2,466960.0058,177711.9355,229825.9,59422.17032,466960.0058,212726.7579,191834.623,50244.41933,6317.62464,13852.0859,7669.09443,7722.18262,20830.00334,16133.99526,0,20278.64644,48786.57106,20892.13487,198154.9022,56078.34571,10954.76132,1224.6,10
OSC02011,00000HU001,2004,3039,1,1,1,1,0,0,3,1,3,1,2,0,5,1,19,1,1,1,1975,99999,1,14,3,99999,99999,5,6130.7232,328.1,425570.5471,145957.982,210665.8035,68946.76158,425570.5471,210184.3549,185319.8664,51285.88673,11513.2073,15636.33179,9495.88255,4569.13992,10094.51523,17349.55616,0,21862.50159,43512.84513,24864.48854,163677.4725,51708.71966,3095.27987,1299,3.8
OSC02011,00000HU001,2004,3040,1,1,1,1,0,0,3,1,3,1,3,0,1,1,7,1,1,1,1976,99999,1,13,3,99999,99999,5,6784.5851,673.4,967215.8377,215760.0907,642891.5509,108564.1961,967215.8377,382248.215,340053.0223,86601.35229,34611.19551,21779.0483,10848.04982,13743.09943,18002.39844,41195.5082,0,50525.89323,62746.47708,42195.19272,472823.2137,112144.409,4893.19856,4730.3,117.4
OSC02011,00000HU001,2004,3041,1,1,1,1,0,1,3,1,1,1,5,1,1,2,8,1,1,1,1979,99999,1,12,1,1,5,2,6530.4489,743.3,847656.6165,427668.9579,303360.31,116627.3486,847656.6165,341367.5557,292553.7237,92993.20722,1630.11759,22899.92402,7143.45085,15354.28914,9698.56541,30566.94967,40989.60147,21561.66292,49715.95541,48813.83203,402821.4517,103467.6091,5024.59357,439.4,599.3
OSC02011,00000HU001,2004,3042,1,1,1,1,0,0,3,1,1,0,6,3,1,2,4,2,2,99999,99999,1996,1,10,1,3,99999,3,4896.0591,802.5,1000997.863,584588.7925,361008.9753,55400.09546,1000997.863,442362.6703,375962.5459,99194.3164,5354.81176,22708.72329,8772.01951,24908.71291,11233.51265,39224.40252,21586.61658,39754.84272,103224.5876,66400.12442,484789.8206,73845.37225,6647.02655,1265,350.1
OSC02011,00000HU001,2004,3043,1,1,1,1,0,0,3,1,3,1,6,1,1,1,8,1,1,1,1980,99999,1,11,4,99999,99999,5,5752.4522,936.66667,1322314.878,467966.9481,718877.3865,135470.5434,1322314.878,593041.9243,516747.5106,126702.3561,23829.16898,31252.05449,16459.46986,16029.16741,22961.13396,67310.39599,22413.2306,61192.90005,128597.6333,76294.41368,578697.5537,150575.3999,8510.25497,3821.72222,705.22222
OSC02011,00000HU001,2004,3044,1,1,1,1,0,0,3,1,1,0,3,1,1,1,15,1,1,1,1941,99999,1,6,1,3,99999,3,4521.6624,454.5,584471.368,295793.5838,205217.1604,83460.62379,584471.368,260742.2386,218453.2662,53112.25843,16517.20866,16641.63424,12440.66919,10224.30599,7459.87892,26799.95385,4723.04474,27933.01894,42601.29326,42288.97236,237080.4013,86648.72813,1962.60206,402.9,581.8
OSC02011,00000HU001,2004,3045,0,0,1,1,0,0,1,1,3,0,2,0,1,1,7,1,1,1,99999,99999,2,14,3,99999,99999,5,4571.8947,260.5,385424.0729,103899.0541,199148.1166,82376.90224,385424.0729,191249.5957,174815.0846,56126.62941,4206.30069,19699.49434,9549.74778,6150.17853,4688.08144,14379.40825,0,15638.45052,44376.79362,16434.51111,124197.9371,69976.5401,7619.11552,719,3
OSC02011,00000HU001,2004,3046,1,1,1,1,0,0,3,1,2,0,7,2,1,2,2,2,2,99999,99999,99999,1,9,1,2,1,4,5597.4252,852.3,0,0,0,0,291030.3429,287365.2429,287365.2429,102868.9849,6606.10535,24091.40086,7069.38198,5989.36032,8448.50575,45382.79301,14302.41006,27031.96965,45574.3311,0,3665.1,0,10596.27194,1391.6,351.3
OSC02011,00000HU001,2004,3047,1,1,1,1,0,0,3,1,1,1,3,1,1,2,4,2,1,1,1927,99999,2,10,1,3,99999,3,7711.722,730.1,1098403.217,526209.9639,469562.8943,102630.3592,1098403.217,481002.6516,409431.1825,84659.2223,33527.4616,17372.8325,12816.62466,15127.49585,7625.61553,72790.97643,20806.36176,36487.62097,108216.971,71571.46903,496570.7739,120829.792,6897.13481,597.4,726.8
OSC02011,00000HU001,2004,3048,1,1,1,1,0,0,3,1,1,1,3,2,1,2,3,2,2,99999,99999,2003,1,7,1,1,3,2,6376.1691,1135.2,1411916.471,814592.2233,472500.4555,124823.792,1411916.471,546446.3092,404873.4655,89073.65178,25230.58795,18018.13195,11400.29714,17374.99073,10655.47331,47543.63359,20303.97092,63195.22706,102077.501,141572.8437,729380.3451,136089.8165,6876.15894,2442.7,1225.9
OSC02011,00000HU001,2004,3049,1,1,1,1,0,0,3,1,1,0,2,2,1,1,10,1,1,1,1980,99999,2,12,2,1,2,1,4641.4991,409.9,505233.29,261874.2737,204095.4463,39263.56995,505233.29,215964.4103,188355.8161,47609.37618,9893.41774,15183.85076,5524.66717,4694.51024,9730.40995,19434.20289,0,12164.64188,64120.73933,27608.59418,251246.1453,38022.73437,15526.25134,1264.4,394.6
OSC02011,00000HU001,2004,3050,1,0,1,1,0,1,2,1,1,0,3,1,1,1,10,1,1,3,99999,99999,2,7,2,1,3,1,5620.6606,269.3,358017.2073,196101.1502,119590.6899,42325.36727,358017.2073,184134.0675,167154.6036,42371.50135,20301.58533,14791.53898,12213.93686,5100.41367,5142.26598,26762.40325,5687.28554,9536.66241,25247.01022,16979.46392,125046.2745,48836.86529,9157.03157,320.2,133.5
OSC02011,00000HU001,2004,3051,1,1,1,1,0,0,3,1,3,1,3,1,6,1,14,1,1,1,1987,99999,1,13,3,99999,99999,5,5321.3468,1003.1,1681474.051,527603.023,1029973.912,123897.1159,1681474.051,675395.1704,596754.9576,101425.961,37428.13794,24375.59129,16744.32865,27918.99662,43028.80901,94005.96009,0,73401.31235,178425.8607,78640.21288,908524.1792,97554.70137,21642.84419,4557,346.4
OSC02011,00000HU001,2004,3052,1,1,1,1,0,1,3,1,1,1,4,1,1,2,6,2,2,99999,99999,2004,2,7,2,1,2,1,6585.0957,372.1,260417.941,166876.3319,53164.59081,40377.01823,260417.941,165016.5492,162347.1021,48778.93703,25744.37748,16884.09498,9607.4638,5716.45537,3900.10306,19916.01709,6155.74004,11921.55101,13722.36222,2669.44715,61724.86388,33676.52787,3724.14278,382.6,187.2
OSC02011,00000HU001,2004,3053,1,1,1,1,0,0,3,1,2,0,6,3,1,1,19,1,1,1,1931,99999,1,8,1,1,2,4,5199.8949,848.2,0,0,0,0,301355.7833,270969.613,270969.613,97656.60799,7685.17617,25888.26589,10168.70027,11562.20185,15349.01453,33929.99191,9182.86731,16928.66459,42618.12248,0,30386.17037,0,4037.52759,1217.9,700.7
OSC02011,00000HU001,2004,3054,1,1,1,1,0,0,3,1,3,0,3,1,1,2,6,2,1,1,1980,99999,2,15,3,99999,99999,5,4452.058,359.2,315871.3288,105854.4654,157424.1562,52592.70714,315871.3288,174105.5543,162274.6308,46286.46646,10264.86819,14248.72701,4456.38245,6377.93929,4513.38955,29634.0708,2313.63538,13017.50374,31161.64794,11830.92347,107415.8778,34349.89668,3436.20953,923.6,23.3
